0	v.	VERB	sanɛ̂	_
0	v.	VERB	sàndnà	_
0	v.	VERB	sàndɓà	_
0	v.	VERB	sàndàà	_
0	v.	VERB	sàndà	_
0	v.	VERB	sànd	_
0	v.	VERB	sànà	_
0	v.	VERB	sàmhɛ̀	_
0	v.	VERB	sàmhànà	_
0	v.	VERB	samɛ̂	_
0	v.	VERB	samblɛ̀nɛ̀	_
0	v.	VERB	samblɛ̀̀	_
0	v.	VERB	sàmblànà	_
0	v.	VERB	sàmblà	_
0	v.	VERB	samblà	_
0	v.	VERB	sambâl	_
0	v.	VERB	sàmb	_
0	v.	VERB	salnà	_
0	v.	VERB	saı̂	_
0	v.	VERB	sàhmɛ̀	_
0	v.	VERB	sahlɛ̀nɛ̀	_
0	v.	VERB	sàhɓànà	_
0	v.	VERB	sàhɓà	_
0	v.	VERB	sàhbà	_
0	v.	VERB	sahâl	_
0	v.	VERB	sagnɛ̀	_
0	v.	VERB	sagnà	_
0	v.	VERB	sàglɛ̀nɛ̀	_
0	v.	VERB	saglɛ̀nɛ̀	_
0	v.	VERB	sàglà	_
0	v.	VERB	saglà	_
0	v.	VERB	sagı̂	_
0	v.	VERB	sàgdà	_
0	v.	VERB	sagɓɛ̀nɛ̀	_
0	v.	VERB	sagɓɛ̀	_
0	v.	VERB	sagâp	_
0	v.	VERB	sàgàl	_
0	v.	VERB	sagâl	_
0	v.	VERB	saɛ̀nɛ̀	_
0	v.	VERB	sàbnà	_
0	v.	VERB	sàblɛ̀nɛ̀	_
0	v.	VERB	sàbàl	_
0	v.	VERB	sàbà	_
0	v.	VERB	sabâ	_
0	v.	VERB	saanɛ̀	_
0	v.	VERB	saanà	_
0	v.	VERB	saadɛ̀	_
0	v.	VERB	saaɓà	_
0	v.	VERB	saabà	_
0	v.	VERB	saâ	_
0	v.	VERB	sà	_
0	v.	VERB	puyûy	_
0	v.	VERB	pùùnà	_
0	v.	VERB	pùùhà	_
0	v.	VERB	pùùɛ̀nɛ̀	_
0	v.	VERB	pùùɛ̀	_
0	v.	VERB	pùùàhà	_
0	v.	VERB	pùù	_
0	v.	VERB	pùŋgùl	_
0	v.	VERB	pùnùs	_
0	v.	VERB	pùnùl	_
0	v.	VERB	pùnnà	_
0	v.	VERB	pùnɓà	_
0	v.	VERB	pùnà	_
0	v.	VERB	pùmùs	_
0	v.	VERB	pùmhà	_
0	v.	VERB	pùmdà	_
0	v.	VERB	pùmɓà	_
0	v.	VERB	pùmbùs	_
0	v.	VERB	pùmbnà	_
0	v.	VERB	pùm	_
0	v.	VERB	pulnɛ̀	_
0	v.	VERB	pulhà	_
0	v.	VERB	pulɛ̂	_
0	v.	VERB	puk	_
0	v.	VERB	puhûl	_
0	v.	VERB	puhnɛ̀	_
0	v.	VERB	puhlɛ̀	_
0	v.	VERB	puhlàhà	_
0	v.	VERB	puhɛ̂	_
0	v.	VERB	pugûl	_
0	v.	VERB	pugnà	_
0	v.	VERB	pughà	_
0	v.	VERB	pugɓà	_
0	v.	VERB	pùdùl	_
0	v.	VERB	pùdnɛ̀	_
0	v.	VERB	pùdnà	_
0	v.	VERB	pùdɛ̀	_
0	v.	VERB	pùdɓàhà	_
0	v.	VERB	pùdɓà	_
0	v.	VERB	pubûs	_
0	v.	VERB	pubûl	_
0	v.	VERB	pùblàhà	_
0	v.	VERB	pùblà	_
0	v.	VERB	pùà	_
0	v.	VERB	pɔt mbɔ̄k	_
0	v.	VERB	pɔt mbɔ̄k	_
0	v.	VERB	pɔ̀p	_
0	v.	VERB	pɔ̀ɔ̀nà	_
0	v.	VERB	pɔɔmbà	_
0	v.	VERB	pɔ̀ŋgɔ̀l	_
0	v.	VERB	pɔ̀ŋɓɛ̀	_
0	v.	VERB	pɔ̀nɓà	_
0	v.	VERB	pɔmbɛ̂	_
0	v.	VERB	pɔmbɓà	_
0	v.	VERB	pɔmbɓà	_
0	v.	VERB	pɔk	_
0	v.	VERB	pɔ̀hɔ̀l	_
0	v.	VERB	pɔ̀hlɛ̀nɛ̀	_
0	v.	VERB	pɔ̀hlànà	_
0	v.	VERB	pɔ̀hlà	_
0	v.	VERB	pɔdɓà	_
0	v.	VERB	pop	_
0	v.	VERB	pòòs	_
0	v.	VERB	pòònà	_
0	v.	VERB	pòòhà	_
0	v.	VERB	pòòɓɛ̀	_
0	v.	VERB	pòòɓànà	_
0	v.	VERB	pòòbɛ̀	_
0	v.	VERB	pòŋgòl	_
0	v.	VERB	pomôs	_
0	v.	VERB	pomôl	_
0	v.	VERB	pomhà	_
0	v.	VERB	pomâ	_
0	v.	VERB	pohôl	_
0	v.	VERB	pòhlàhà	_
0	v.	VERB	pohgà	_
0	v.	VERB	pohâ	_
0	v.	VERB	poghɛ̀nɛ̀	_
0	v.	VERB	poghà	_
0	v.	VERB	pògɓà	_
0	v.	VERB	podôs	_
0	v.	VERB	podôl	_
0	v.	VERB	pòdnà	_
0	v.	VERB	podhà	_
0	v.	VERB	podɓà	_
0	v.	VERB	pòbòs	_
0	v.	VERB	pòbòl	_
0	v.	VERB	pòbhà	_
0	v.	VERB	pı̀ŋglɛ̀nɛ̀	_
0	v.	VERB	pı̀ŋglàhà	_
0	v.	VERB	pı̀ŋglà	_
0	v.	VERB	pı̀ŋgı̀l	_
0	v.	VERB	pı̀lı̀s	_
0	v.	VERB	pı̀lı̀l	_
0	v.	VERB	pı̀lhà	_
0	v.	VERB	pı̀k	_
0	v.	VERB	pı̀ı̀ŋgà	_
0	v.	VERB	pı̀gı̀l	_
0	v.	VERB	pı̀ghà	_
0	v.	VERB	pı̀dɛ̀	_
0	v.	VERB	pı̀dɓɛ̀nɛ̀	_
0	v.	VERB	pı̀dɓɛ̀	_
0	v.	VERB	piyâ	_
0	v.	VERB	pis	_
0	v.	VERB	pinı̂s	_
0	v.	VERB	pinı̂l	_
0	v.	VERB	pinhà	_
0	v.	VERB	piı̂p	_
0	v.	VERB	piı̂	_
0	v.	VERB	pihlɛ̀ (nɛ̀)	_
0	v.	VERB	pihlà	_
0	v.	VERB	pihı̂l	_
0	v.	VERB	pidı̂p	_
0	v.	VERB	pidɓɛ̀nɛ̀	_
0	v.	VERB	pidɓànà	_
0	v.	VERB	pidɓàhà	_
0	v.	VERB	pɛyɛɛ̀	_
0	v.	VERB	pɛ̀s màlep	_
0	v.	VERB	pɛ̀ŋglà	_
0	v.	VERB	pɛ̀ŋgɛ̀p	_
0	v.	VERB	pɛ̀ŋgɛ̀l	_
0	v.	VERB	pɛ̀nlɛ̀nɛ̀	_
0	v.	VERB	pɛ̀nlà	_
0	v.	VERB	pɛ̀nɛ̀p	_
0	v.	VERB	pɛnɛ̂p	_
0	v.	VERB	pɛ̀nɛ̀l	_
0	v.	VERB	pɛndlɛ̀	_
0	v.	VERB	pɛndı̂	_
0	v.	VERB	pɛndɛ̂l	_
0	v.	VERB	pɛ̀mɛ̀l	_
0	v.	VERB	pɛ̀l	_
0	v.	VERB	pɛ̀k	_
0	v.	VERB	pɛ̀hnà	_
0	v.	VERB	pɛhlɛ̀	_
0	v.	VERB	pɛhgɛ̀	_
0	v.	VERB	pɛ̀hɛ̀l	_
0	v.	VERB	pɛhɛ̂l	_
0	v.	VERB	pɛgnà	_
0	v.	VERB	pɛ̀glɛ̀	_
0	v.	VERB	pɛghɛ̀nɛ̀	_
0	v.	VERB	pɛghɛ̀	_
0	v.	VERB	pɛgɓànà	_
0	v.	VERB	pɛgɓà	_
0	v.	VERB	pɛɛyɛ̀nɛ̀	_
0	v.	VERB	pɛ̀ɛ̀	_
0	v.	VERB	pɛbnà	_
0	v.	VERB	pɛblɛ̀nɛ̀	_
0	v.	VERB	pɛblɛ̀	_
0	v.	VERB	pɛblànà	_
0	v.	VERB	peyhà	_
0	v.	VERB	peyêy	_
0	v.	VERB	peyês	_
0	v.	VERB	pèŋgnɛ̀	_
0	v.	VERB	pèŋglàhà	_
0	v.	VERB	pèŋgı̀	_
0	v.	VERB	pèŋgi	_
0	v.	VERB	pèŋghà	_
0	v.	VERB	pèŋgɛ̀	_
0	v.	VERB	pèŋgèl	_
0	v.	VERB	pèŋgɓàhà	_
0	v.	VERB	pènnɛ̀	_
0	v.	VERB	pènı̀	_
0	v.	VERB	pènhà	_
0	v.	VERB	pendlàhà	_
0	v.	VERB	pèndı̀	_
0	v.	VERB	pènd	_
0	v.	VERB	pen	_
0	v.	VERB	pèmlàhà	_
0	v.	VERB	pemhɛ̀nɛ̀	_
0	v.	VERB	pemhà	_
0	v.	VERB	pemêl	_
0	v.	VERB	pembêp	_
0	v.	VERB	pèmbàhà	_
0	v.	VERB	pehlàhà	_
0	v.	VERB	pèhhà	_
0	v.	VERB	pèhèl	_
0	v.	VERB	pèhà	_
0	v.	VERB	pèghà	_
0	v.	VERB	peghà	_
0	v.	VERB	pègès	_
0	v.	VERB	pègès	_
0	v.	VERB	pègèl	_
0	v.	VERB	pegêl	_
0	v.	VERB	pègɓà	_
0	v.	VERB	pegɓà	_
0	v.	VERB	pèèyɛ̀nɛ̀	_
0	v.	VERB	pèèyàhà	_
0	v.	VERB	pèèp	_
0	v.	VERB	pèènà	_
0	v.	VERB	pèèmbà	_
0	v.	VERB	pèèhà	_
0	v.	VERB	peê	_
0	v.	VERB	pednɛ̀	_
0	v.	VERB	pedı̂	_
0	v.	VERB	pedhà	_
0	v.	VERB	pèblàhà	_
0	v.	VERB	peblàhà	_
0	v.	VERB	pebhà	_
0	v.	VERB	pèbɓàhà	_
0	v.	VERB	pèbà	_
0	v.	VERB	pebâ	_
0	v.	VERB	pèà	_
0	v.	VERB	pàŋgnà	_
0	v.	VERB	pàŋglɛ̀	_
0	v.	VERB	pàŋglànà	_
0	v.	VERB	pàŋglà	_
0	v.	VERB	pàŋgɓɛ̀nɛ̀	_
0	v.	VERB	pàŋgɓànà	_
0	v.	VERB	pàŋgàp	_
0	v.	VERB	pàŋgàl	_
0	v.	VERB	pàŋgà	_
0	v.	VERB	pàŋg	_
0	v.	VERB	pànɛ̀	_
0	v.	VERB	pànd	_
0	v.	VERB	pàmlɛ̀	_
0	v.	VERB	pamɓà	_
0	v.	VERB	pàmàl	_
0	v.	VERB	palâ	_
0	v.	VERB	pàk	_
0	v.	VERB	pahnɛ̀	_
0	v.	VERB	pahlɛ̀	_
0	v.	VERB	pahlà	_
0	v.	VERB	pàhɛ̀	_
0	v.	VERB	pahâl	_
0	v.	VERB	pàglà	_
0	v.	VERB	pàghɛ̀	_
0	v.	VERB	pagɛ̂	_
0	v.	VERB	pàgdà	_
0	v.	VERB	pàgɓɛ̀nɛ̀	_
0	v.	VERB	pàgɓɛ̀	_
0	v.	VERB	pàgàp	_
0	v.	VERB	pagâl	_
0	v.	VERB	padnà	_
0	v.	VERB	pàbnà	_
0	v.	VERB	pàblà	_
0	v.	VERB	pàbà	_
0	v.	VERB	paâ	_
0	v.	VERB	ɔs	_
0	v.	VERB	ɔ̀ɔ̀nà	_
0	v.	VERB	ɔ̀ɔ̀	_
0	v.	VERB	ɔŋɔ̂p	_
0	v.	VERB	ɔŋɓɛ̀nɛ̀	_
0	v.	VERB	ɔ̀ŋ	_
0	v.	VERB	ɔmnà	_
0	v.	VERB	ɔ̀k	_
0	v.	VERB	ɔ̀gɔ̀l	_
0	v.	VERB	ɔgɔ̂l	_
0	v.	VERB	ɔ̀gnà	_
0	v.	VERB	ɔ̀gɓà	_
0	v.	VERB	ɔdɔ̂p	_
0	v.	VERB	ɔdɔ̂l	_
0	v.	VERB	ɔdlɛ̀	_
0	v.	VERB	ɔdlà	_
0	v.	VERB	ɔdɓɛ̀nɛ̀	_
0	v.	VERB	ɔdɓɛ̀	_
0	v.	VERB	ɔdɓànà	_
0	v.	VERB	ɔ̀bɔ̀p	_
0	v.	VERB	ɔ̀	_
0	v.	VERB	òt màlep	_
0	v.	VERB	òt bı̀tı̀diı̄ i kààt	_
0	v.	VERB	òs	_
0	v.	VERB	òòs	_
0	v.	VERB	oôp	_
0	v.	VERB	òòhà	_
0	v.	VERB	ooɓɛ̀nɛ̀	_
0	v.	VERB	oŋôs	_
0	v.	VERB	oŋôp	_
0	v.	VERB	oŋôl	_
0	v.	VERB	oŋhà	_
0	v.	VERB	òŋgɓà	_
0	v.	VERB	òŋg	_
0	v.	VERB	oŋâ	_
0	v.	VERB	òndòl	_
0	v.	VERB	omôl	_
0	v.	VERB	omlɛ̀	_
0	v.	VERB	omlànà	_
0	v.	VERB	omhà	_
0	v.	VERB	omɓà	_
0	v.	VERB	òmbòp	_
0	v.	VERB	ombôp	_
0	v.	VERB	òmbɓɛ̀nɛ̀	_
0	v.	VERB	ombɓɛ̀nɛ̀	_
0	v.	VERB	ombɓàhà	_
0	v.	VERB	omâ	_
0	v.	VERB	om tòs	_
0	v.	VERB	òm	_
0	v.	VERB	òl	_
0	v.	VERB	ok	_
0	v.	VERB	òhòp	_
0	v.	VERB	òhɓɛ̀nɛ̀	_
0	v.	VERB	ògòl	_
0	v.	VERB	ogôl	_
0	v.	VERB	ognà	_
0	v.	VERB	òghà	_
0	v.	VERB	oghà	_
0	v.	VERB	ògà	_
0	v.	VERB	ogâ	_
0	v.	VERB	òdnà	_
0	v.	VERB	odlàhà	_
0	v.	VERB	odı̂	_
0	v.	VERB	òdɓànà	_
0	v.	VERB	odɓàhà	_
0	v.	VERB	òdɓà	_
0	v.	VERB	òbnɛ̀	_
0	v.	VERB	òbhɛ̀nɛ̀	_
0	v.	VERB	òbhà	_
0	v.	VERB	ŋwɔk	_
0	v.	VERB	ŋwɔ̀dɓà	_
0	v.	VERB	ŋwit	_
0	v.	VERB	ŋwɛs	_
0	v.	VERB	ŋwɛ̀mlànà	_
0	v.	VERB	ŋwɛk	_
0	v.	VERB	ŋwɛhnà	_
0	v.	VERB	ŋwɛhgɛ̀	_
0	v.	VERB	ŋwɛhɓà	_
0	v.	VERB	ŋwɛghɛ̀nɛ̀	_
0	v.	VERB	ŋwɛghɛ̀	_
0	v.	VERB	ŋwɛdɛ̂p	_
0	v.	VERB	ŋwèmlàhà	_
0	v.	VERB	ŋwemhà	_
0	v.	VERB	ŋwemêl	_
0	v.	VERB	ŋwèhlànà	_
0	v.	VERB	ŋwèhhà	_
0	v.	VERB	ŋwehhà	_
0	v.	VERB	ŋwehêl	_
0	v.	VERB	ŋwèhà	_
0	v.	VERB	ŋwehâ	_
0	v.	VERB	ŋwegês	_
0	v.	VERB	ŋwegêl	_
0	v.	VERB	ŋwayây	_
0	v.	VERB	ŋway	_
0	v.	VERB	ŋwàs nyùu	_
0	v.	VERB	ŋwànd	_
0	v.	VERB	ŋwàmlɛ̀	_
0	v.	VERB	ŋwàmɓà	_
0	v.	VERB	ŋwambı̂	_
0	v.	VERB	ŋwàmbà	_
0	v.	VERB	ŋwamâ	_
0	v.	VERB	ŋwàm	_
0	v.	VERB	ŋwam	_
0	v.	VERB	ŋwàhnà	_
0	v.	VERB	ŋwàhɓànà	_
0	v.	VERB	ŋwàhɓà	_
0	v.	VERB	ŋwàglɛ̀	_
0	v.	VERB	ŋgwèŋɓàhà	_
0	v.	VERB	ŋgwàŋàp	_
0	v.	VERB	ŋgwààbɛ̀	_
0	v.	VERB	ŋgùrùp	_
0	v.	VERB	ŋgùŋgùp	_
0	v.	VERB	ŋgùdùp	_
0	v.	VERB	ŋgùdı̀	_
0	v.	VERB	ŋgɔs	_
0	v.	VERB	ŋgɔ̀rlɛ̀	_
0	v.	VERB	ŋgɔɔŋà	_
0	v.	VERB	ŋgɔ̀ŋɓɛ̀	_
0	v.	VERB	ŋgɔŋ	_
0	v.	VERB	ŋgòŋgòp	_
0	v.	VERB	ŋgogôp	_
0	v.	VERB	ŋgɛgɓɛ̀	_
0	v.	VERB	ŋgèŋglàhà	_
0	v.	VERB	ŋgèŋgı̀	_
0	v.	VERB	ŋgàŋlɛ̀	_
0	v.	VERB	ŋgàŋglà	_
0	v.	VERB	ŋgaŋgɓɛ̀nɛ̀	_
0	v.	VERB	ŋgàŋgàl	_
0	v.	VERB	ŋgàŋgàà	_
0	v.	VERB	ŋgagɓɛ̀	_
0	v.	VERB	nyùùnɛ̀	_
0	v.	VERB	nyùùndà	_
0	v.	VERB	nyùùhà	_
0	v.	VERB	nyuŋûs	_
0	v.	VERB	nyuŋûl	_
0	v.	VERB	nyuŋnà	_
0	v.	VERB	nyuŋhɛ̀nɛ̀	_
0	v.	VERB	nyuŋhà	_
0	v.	VERB	nyùŋgùù	_
0	v.	VERB	nyùŋgùl	_
0	v.	VERB	nyuŋ	_
0	v.	VERB	nyùndùl	_
0	v.	VERB	nyùmlà	_
0	v.	VERB	nyùmblànà	_
0	v.	VERB	nyùmblàhà	_
0	v.	VERB	nyùmblà	_
0	v.	VERB	nyuk	_
0	v.	VERB	nyuhɛ̂	_
0	v.	VERB	nyuhâ	_
0	v.	VERB	nyùgùt	_
0	v.	VERB	nyùgnɛ̀	_
0	v.	VERB	nyùgnà	_
0	v.	VERB	nyùghà	_
0	v.	VERB	nyùgɛ̀	_
0	v.	VERB	nyùgdɛ̀nɛ̀	_
0	v.	VERB	nyùgdànà	_
0	v.	VERB	nyùgdàhà	_
0	v.	VERB	nyùgdà	_
0	v.	VERB	nyùɛ̀	_
0	v.	VERB	nyu	_
0	v.	VERB	nyɔ̀t	_
0	v.	VERB	nyɔ̀s	_
0	v.	VERB	nyɔ̀ɔ̀ŋgànà	_
0	v.	VERB	nyɔ̀ɔ̀ŋgà	_
0	v.	VERB	nyɔ̀ɔ̀ɓà	_
0	v.	VERB	nyɔ̀ɔ̀	_
0	v.	VERB	nyɔŋyɛ̀nɛ̀	_
0	v.	VERB	nyɔŋyɛ̀	_
0	v.	VERB	nyɔ̀ŋgnà	_
0	v.	VERB	nyɔ̀ŋgɛ̀	_
0	v.	VERB	nyɔ̀ŋg	_
0	v.	VERB	nyɔŋg	_
0	v.	VERB	nyɔndɔ̂p	_
0	v.	VERB	nyɔndɔ̂l	_
0	v.	VERB	nyɔndɓɛ̀nɛ̀	_
0	v.	VERB	nyɔndɓɛ̀	_
0	v.	VERB	nyɔ̀m	_
0	v.	VERB	nyɔ̀k	_
0	v.	VERB	nyɔ̀hnà	_
0	v.	VERB	nyɔ̀hɓà	_
0	v.	VERB	nyɔgɔ̂p	_
0	v.	VERB	nyɔgɓɛ̀	_
0	v.	VERB	nyɔ̀gɓà	_
0	v.	VERB	nyɔdɔ̂l	_
0	v.	VERB	nyɔdnɛ̀	_
0	v.	VERB	nyɔ̀dɓà	_
0	v.	VERB	nyɔ̀dà	_
0	v.	VERB	nyoyôy	_
0	v.	VERB	nyoyôs	_
0	v.	VERB	nyoyhà	_
0	v.	VERB	nyòŋgòl	_
0	v.	VERB	nyondnɛ̀	_
0	v.	VERB	nyondı̂	_
0	v.	VERB	nyondɓàhà	_
0	v.	VERB	nyòmòs	_
0	v.	VERB	nyòmòl	_
0	v.	VERB	nyòmhà	_
0	v.	VERB	nyolâ	_
0	v.	VERB	nyôl	_
0	v.	VERB	nyòhòl	_
0	v.	VERB	nyòhnà	_
0	v.	VERB	nyòhà	_
0	v.	VERB	nyogı̂	_
0	v.	VERB	nyodôs	_
0	v.	VERB	nyodhà	_
0	v.	VERB	nyobâ	_
0	v.	VERB	nyı̀s	_
0	v.	VERB	nyı̀ŋgı̀s	_
0	v.	VERB	nyı̀ŋghɛ̀nɛ̀	_
0	v.	VERB	nyı̀ŋghà	_
0	v.	VERB	nyı̀l	_
0	v.	VERB	nyı̀hŋgà	_
0	v.	VERB	nyı̀hà	_
0	v.	VERB	nyiŋı̂	_
0	v.	VERB	nyimbı̂l	_
0	v.	VERB	nyimbiı̀	_
0	v.	VERB	nyimâ	_
0	v.	VERB	nyiı̂p	_
0	v.	VERB	nyiinɛ̀	_
0	v.	VERB	nyiimbɛ̀nɛ̀	_
0	v.	VERB	nyiimbàhà	_
0	v.	VERB	nyii	_
0	v.	VERB	nyɛyâ	_
0	v.	VERB	nyɛ̀t	_
0	v.	VERB	nyɛ̀p	_
0	v.	VERB	nyɛnɛ̂p	_
0	v.	VERB	nyɛmɛ̂l	_
0	v.	VERB	nyɛk	_
0	v.	VERB	nyɛhlà	_
0	v.	VERB	nyɛhɛ̂p	_
0	v.	VERB	nyɛ̀gɛ̀p	_
0	v.	VERB	nyɛ̀ɛ̀ŋgɛ̀	_
0	v.	VERB	nyɛ̀dà	_
0	v.	VERB	nyɛ̀bɛ̀	_
0	v.	VERB	nyɛ̀	_
0	v.	VERB	nyeyhà	_
0	v.	VERB	nyeyêy	_
0	v.	VERB	nyeyês	_
0	v.	VERB	nyeŋlàhà	_
0	v.	VERB	nyeŋı̂	_
0	v.	VERB	nyeŋhà	_
0	v.	VERB	nyèŋglàhà	_
0	v.	VERB	nyeŋês	_
0	v.	VERB	nyeŋêl	_
0	v.	VERB	nyèndlàhà	_
0	v.	VERB	nyèndès	_
0	v.	VERB	nyèmlàhà	_
0	v.	VERB	nyemês	_
0	v.	VERB	nyeghà	_
0	v.	VERB	nyegêl	_
0	v.	VERB	nyeembàhà	_
0	v.	VERB	nyeembà	_
0	v.	VERB	nyedlàhà	_
0	v.	VERB	nyèdès	_
0	v.	VERB	nyèdèl	_
0	v.	VERB	nyaŋlɛ̀	_
0	v.	VERB	nyàŋglɛ̀	_
0	v.	VERB	nyàŋglà	_
0	v.	VERB	nyàŋgɓɛ̀nɛ̀	_
0	v.	VERB	nyaŋgɓɛ̀nɛ̀	_
0	v.	VERB	nyaŋgâp	_
0	v.	VERB	nyaŋgâl	_
0	v.	VERB	nyàŋg	_
0	v.	VERB	nyaŋâl	_
0	v.	VERB	nyaŋâ	_
0	v.	VERB	nyàndlɛ̀	_
0	v.	VERB	nyàndlà	_
0	v.	VERB	nyàndı̀	_
0	v.	VERB	nyàndàl	_
0	v.	VERB	nyandâl	_
0	v.	VERB	nyàmlà	_
0	v.	VERB	nyamlà	_
0	v.	VERB	nyambı̂	_
0	v.	VERB	nyambâl	_
0	v.	VERB	nyambaà	_
0	v.	VERB	nyamâ	_
0	v.	VERB	nyam	_
0	v.	VERB	nyak	_
0	v.	VERB	nyahlà	_
0	v.	VERB	nyagɓɛ̀nɛ̀	_
0	v.	VERB	nyàgàt	_
0	v.	VERB	nyagâp	_
0	v.	VERB	nyagâl	_
0	v.	VERB	nyadlɛ̀	_
0	v.	VERB	nyadlà	_
0	v.	VERB	nyadâl	_
0	v.	VERB	nyaambɛ̀	_
0	v.	VERB	nyaambà	_
0	v.	VERB	nuynɛ̀	_
0	v.	VERB	nuyhà	_
0	v.	VERB	nuyɛ̂	_
0	v.	VERB	nuyɓà	_
0	v.	VERB	nuûs	_
0	v.	VERB	nùùp	_
0	v.	VERB	nùùŋà	_
0	v.	VERB	nùùmbɛ̀	_
0	v.	VERB	nùùmbàhà	_
0	v.	VERB	nùùɓɛ̀nɛ̀	_
0	v.	VERB	nùùɓàhà	_
0	v.	VERB	nùù	_
0	v.	VERB	nut	_
0	v.	VERB	nùp bı̀kùmul	_
0	v.	VERB	nùŋlɛ̀nɛ̀	_
0	v.	VERB	nùŋlɛ̀	_
0	v.	VERB	nùŋlàhà	_
0	v.	VERB	nùŋlà	_
0	v.	VERB	nuŋgûp	_
0	v.	VERB	nuŋgnɛ̀	_
0	v.	VERB	nuŋgi	_
0	v.	VERB	nuŋgɛ̂	_
0	v.	VERB	nùnùù	_
0	v.	VERB	nùnhà	_
0	v.	VERB	nundûl	_
0	v.	VERB	nundnɛ̀	_
0	v.	VERB	nùndnà	_
0	v.	VERB	nundlɛ̀	_
0	v.	VERB	nundlàhà	_
0	v.	VERB	nùndhà	_
0	v.	VERB	nundhà	_
0	v.	VERB	nundɛ̂	_
0	v.	VERB	nùndɓà	_
0	v.	VERB	nùndà	_
0	v.	VERB	nùnà	_
0	v.	VERB	nùn	_
0	v.	VERB	numûs	_
0	v.	VERB	numûl	_
0	v.	VERB	numhà	_
0	v.	VERB	nùmbùs	_
0	v.	VERB	nùmbùl	_
0	v.	VERB	nuk	_
0	v.	VERB	nùi	_
0	v.	VERB	nuhûl	_
0	v.	VERB	nuhlɛ̀nɛ̀	_
0	v.	VERB	nuhlànà	_
0	v.	VERB	nuhlàhà	_
0	v.	VERB	nugûs	_
0	v.	VERB	nugûl	_
0	v.	VERB	nùdɛ̀	_
0	v.	VERB	nudɓà	_
0	v.	VERB	nùblɛ̀nɛ̀	_
0	v.	VERB	nùblɛ̀	_
0	v.	VERB	nɔ̀t	_
0	v.	VERB	nɔ̀ɔ̀ŋgà	_
0	v.	VERB	nɔ̀ɔ̀dɛ̀nɛ̀	_
0	v.	VERB	nɔ̀ɔ̀dɛ̀	_
0	v.	VERB	nɔ̀ɔ̀dànà	_
0	v.	VERB	nɔ̀ŋnà	_
0	v.	VERB	nɔ̀ŋgà	_
0	v.	VERB	nɔ̀ŋà	_
0	v.	VERB	nɔ̀ŋ nyùu	_
0	v.	VERB	nɔ̀ndnà	_
0	v.	VERB	nɔ̀nd	_
0	v.	VERB	nɔmlɛ̀nɛ̀	_
0	v.	VERB	nɔ̀lnà	_
0	v.	VERB	nɔlnà	_
0	v.	VERB	nɔ̀lɓà	_
0	v.	VERB	nɔ̀là	_
0	v.	VERB	nɔlâ	_
0	v.	VERB	nɔ̀l	_
0	v.	VERB	nɔhɔ̂p	_
0	v.	VERB	nɔhɓɛ̀nɛ̀	_
0	v.	VERB	nɔgɓɛ̀nɛ̀	_
0	v.	VERB	nɔgâ	_
0	v.	VERB	nɔ̀bɔ̀l	_
0	v.	VERB	nòyòy	_
0	v.	VERB	nòyòs	_
0	v.	VERB	nòyhà	_
0	v.	VERB	nôs	_
0	v.	VERB	noomànà	_
0	v.	VERB	noòmà	_
0	v.	VERB	nòòdàhà	_
0	v.	VERB	nòŋòs	_
0	v.	VERB	nòŋòl	_
0	v.	VERB	nòŋhà	_
0	v.	VERB	nòndòl	_
0	v.	VERB	nòndhà	_
0	v.	VERB	nòmòs	_
0	v.	VERB	nòmòl	_
0	v.	VERB	nomlàhà	_
0	v.	VERB	nòmhà	_
0	v.	VERB	nòlòs	_
0	v.	VERB	nolôs	_
0	v.	VERB	nòlòl	_
0	v.	VERB	nolhà	_
0	v.	VERB	nòlà	_
0	v.	VERB	nôl	_
0	v.	VERB	nohɓàhà	_
0	v.	VERB	nogôl	_
0	v.	VERB	noglà	_
0	v.	VERB	noghà	_
0	v.	VERB	nogdà	_
0	v.	VERB	nogɓàhà	_
0	v.	VERB	nogâ	_
0	v.	VERB	nobnɛ̀	_
0	v.	VERB	nobhà	_
0	v.	VERB	nobɛ̂	_
0	v.	VERB	nlı̀ɓı̀ı̀	_
0	v.	VERB	nlɛ̀gɛl i nsı̀ŋgà	_
0	v.	VERB	njɛ̀t	_
0	v.	VERB	njɛnd	_
0	v.	VERB	njaŋâp	_
0	v.	VERB	njahâ	_
0	v.	VERB	nı̀ŋnɛ̀	_
0	v.	VERB	nı̀ŋı̀s	_
0	v.	VERB	nı̀ŋı̀l	_
0	v.	VERB	nı̀ŋhà	_
0	v.	VERB	nı̀mblɛ̀nɛ̀	_
0	v.	VERB	nı̀mblànà	_
0	v.	VERB	nı̀mblàhà	_
0	v.	VERB	nı̀mblà	_
0	v.	VERB	nı̀mbı̀l	_
0	v.	VERB	nı̀k	_
0	v.	VERB	nı̀gnà	_
0	v.	VERB	nı̀gı̀l	_
0	v.	VERB	nı̀ghà	_
0	v.	VERB	nı̀dnà	_
0	v.	VERB	nı̀dı̀s	_
0	v.	VERB	nı̀dı̀l	_
0	v.	VERB	nı̀dɓà	_
0	v.	VERB	nit	_
0	v.	VERB	nip	_
0	v.	VERB	nimnà	_
0	v.	VERB	nimlàhà	_
0	v.	VERB	nimhà	_
0	v.	VERB	nimbiı̀	_
0	v.	VERB	nimâ	_
0	v.	VERB	nim	_
